FakeName,FakeCompany,FakePosition,FakeEmail,Size,w1,w2,penalty
Keith Gould,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Christopher Nielsen DDS,Chavez PLC,Radio producer,jennifer93@wade.com,5001-10000 Employees,0.0,1.0,1.0
Heather Ali,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Stephen Mayer,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jody Jenkins,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Vanessa Shepherd,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
William Harris,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jennifer Hogan,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Christine Evans,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Victoria Henderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michele Lang,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Brittany Roberson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Lindsey Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Scott Rosario,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Stephanie Anderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Diamond Harris,Chavez PLC,Radio producer,jennifer93@wade.com,1-10 employees,0.0,1.0,1.0
Mark Mclaughlin,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ryan Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christopher Wade,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Christensen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Patrick Flores,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Samantha Lang,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Matthew Skinner,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Danielle Ramirez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Autumn Mathews,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Rachel Larsen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Eric Jefferson,Chavez PLC,Radio producer,jennifer93@wade.com,501-1000 Employees,0.0,1.0,1.0
Nicole Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Cynthia Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
William Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Dr. Sara Taylor,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Timothy Maxwell,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Daniel Johnston,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 Employees,0.0,1.0,1.0
Savannah Meyer,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Debra Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Luis Newton,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Melissa Durham,Chavez PLC,Radio producer,jennifer93@wade.com,1001-5000 Employees,0.0,1.0,1.0
Christopher Frey,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Melanie Moore,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Richardson,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Bethany Walker,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Glen Munoz,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Aaron Woods,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Debbie Wagner,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Christopher Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Dawn Combs MD,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Debbie Kelley,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nicole Gomez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jared Greene,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Angel Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jamie Bates,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Monique Parker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Susan Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Erika Arnold,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Justin Huber,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 employees,0.0,1.0,1.0
Tonya Kerr,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Corey Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Thomas Lloyd,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Jack Martin,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kathy Young,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Parsons,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Shannon Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Diana Boyd,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jennifer Patterson PhD,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 Employees,0.0,1.0,1.0
Richard Serrano,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Lori Ramsey,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Marilyn Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kenneth Robertson,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Megan Hampton,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rebecca Nelson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Melanie Pope,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Chris West,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Clayton Ortiz,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Douglas Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Sherri Randall,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mr. Michael Santos,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ashley Griffith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Scott Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jimmy Lee,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Duane Serrano,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Henry Gillespie,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Todd Jensen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Morgan Castillo,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Robert Bullock,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Sarah Holt,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Daniel Simon,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Angela Washington,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Chase Wilson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Tracey Valenzuela,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christopher Pennington,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Rodney Brady,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Allison Weaver,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Maria Payne,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employyees,0.0,1.0,1.0
Sandra Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christina Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bryan Delacruz,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jennifer Robertson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Long,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Sheila Reilly,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Linda Davis,Chavez PLC,Radio producer,jennifer93@wade.com,2 - 10 Employees,0.0,1.0,1.0
Scott Meyers,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Alexis Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Butler,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Derek Sherman,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Keith Long,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
John Pace,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tiffany Brown DVM,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dakota Allen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Joseph Adams,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Dillon Floyd,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Yvonne Walters,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Paul Walsh,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Anderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Lisa White,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ronald Zavala,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jessica Carney,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Shirley Li,Chavez PLC,Radio producer,jennifer93@wade.com,1001-5000 Employees,0.0,1.0,1.0
Andrew Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jessica Harris,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Wendy Baxter,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Dean Mejia,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Alexis Andrade,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Robin Roberts,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Crystal Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Margaret Lewis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nathan Baldwin,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
William Henry,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rachel Murray,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rachael Rosales,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Nathan Brown,Chavez PLC,Radio producer,jennifer93@wade.com,"1,001-5,000 employees",0.0,1.0,1.0
Sandra Love,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Barbara Zamora,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christopher Chen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Randall Carter,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
John Walker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nathan Maddox,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Lori Cruz,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 employees,0.0,1.0,1.0
Stephanie Gonzales,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Krista Warren,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tracy Small,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christina Hall,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mark Rivas,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 Employees,0.0,1.0,1.0
Samantha Cole,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Valerie Schmitt,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Troy Stewart,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christopher Weaver,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Anita Brooks,Chavez PLC,Radio producer,jennifer93@wade.com,-,0.0,1.0,1.0
Sarah Wilson DDS,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Brian Fisher,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Scott Morgan,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christina Wagner,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Andrea Hernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Victor Jimenez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jeanette Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Curtis Juarez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Smith,Chavez PLC,Radio producer,jennifer93@wade.com,-,0.0,1.0,1.0
Miranda Rivers,Chavez PLC,Radio producer,jennifer93@wade.com,2 - 10 Employees,0.0,1.0,1.0
Randy Parks,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tracy Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jenna Martinez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Katherine Green,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Seth Robbins,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Raymond Fletcher,Chavez PLC,Radio producer,jennifer93@wade.com,"10,001+ employees",0.0,1.0,1.0
Steven Bell,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Steven Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Webb,Chavez PLC,Radio producer,jennifer93@wade.com,"1,001-5,000 employees",0.0,1.0,1.0
Matthew Powell,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Ricardo Clark,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Marshall,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Eric Soto,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Mccormick,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Andrea Frey,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Cody Chen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Peter James,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tiffany Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Shelly Wagner,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Scott Booker,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Courtney Schneider,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Andrea Baker,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michelle Cooper,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Cesar Mitchell,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Joseph Gordon,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kenneth Stein,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jacob Nelson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Moore,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jonathan Ward,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mrs. Emily Bradley MD,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employyees,0.0,1.0,1.0
Benjamin Thompson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Sheri Moore,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jeffrey Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Dr. Victor Mclaughlin,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Cohen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tracy Kelly,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Karen Burns,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Monroe,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Bobby Weaver,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,0.0,0.0
Danielle Hines,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jordan Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jamie Douglas,Chavez PLC,Radio producer,jennifer93@wade.com,"1,001-5,000 employees",0.0,0.0,0.0
Linda Stafford,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
John Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Laura Schultz,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
April Cruz,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Erin Gibbs,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jordan Bryan,Chavez PLC,Radio producer,jennifer93@wade.com,"1,001-5,000 employees",0.0,1.0,1.0
Isabel Walker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Andrea Foster,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Katherine Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
David Rice,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Teresa Hernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
David Alexander,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Nguyen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Carrie Nash,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jose Fleming,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stacy Lopez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Diana Gibson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ms. Sarah Lopez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
William Mathis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Brian Christian,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
William Cole,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Shawn Alvarado,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
April Walker,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Carla Perkins,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kelly Boone,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jeremy Esparza,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Keith Lee,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Thomas Martinez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Barry Martin,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Vincent Jackson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Amanda Patel,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Montoya,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Lauren Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michelle Stone,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bianca Fuller,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michelle Cain,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Michael Owens,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Valencia,Chavez PLC,Radio producer,jennifer93@wade.com,"10,001+ employees",0.0,1.0,1.0
Patrick Spencer,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jessica Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Vanessa Garza,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Audrey Riddle,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employyees,0.0,1.0,1.0
Daniel Gates,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Diana Powell MD,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jasmine Martinez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jeffery Wagner,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ricardo Washington,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 Employees,0.0,0.0,0.0
Michael Clark,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Pamela Ramirez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Melanie Hanson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Shannon Tucker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Laura Hodge,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mary King,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Cameron Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Joseph Bailey,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Lindsey Sanchez,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Vanessa Gardner,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Madison Hart,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Jackson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Casey Soto,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mark Petersen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
John Baird,Chavez PLC,Radio producer,jennifer93@wade.com,91778 employees,0.0,1.0,1.0
Maurice Cobb DDS,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kathy Briggs,Chavez PLC,Radio producer,jennifer93@wade.com,"5,001-10,000 employees",0.0,1.0,1.0
Shannon Robinson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Donald Hernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Katelyn Hamilton,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kathleen Willis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jennifer Nelson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Vincent Parker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Jacob Cordova,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Scott Daniel,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Renee Ross,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kara Allen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Christian Sanders,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jessica Lee,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Justin Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
William Graham,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Samantha Rogers,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jake Shaw,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Denise Meyer,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Kimberly Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Debra Macias,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jared Mccoy,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Todd Pratt,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Mills,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Katrina Rollins,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Edwards,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jessica Snow,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
